MOF,MOFid,CO2_wc_001,CO2_wc_005,CO2_wc_01,CO2_wc_05,CO2_wc_25,metal_node,organic_linker,len_linkers
hMOF-5576,[O-]C(=O)C=CC=[C]C(=O)[O-].[O-]C(=O)c1ccc(c(c1)Cl)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.385252,1.39702,2.24393,4.34501,5.64913,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C=CC=[C]C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)Cl)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",3
hMOF-5008140,FC(=C(C#CC(=O)[O-])F)C#CC(=O)[O-].[O-]C(=O)c1cc2c3cccc(c3c(c(c2cc1F)F)F)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1c(F)ccc(c1cc2)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.39915,1.23968,2.50927,5.5263,9.046,[Zn][O]([Zn])([Zn])[Zn],"['FC(=C(C#CC(=O)[O-])F)C#CC(=O)[O-]', '[O-]C(=O)c1cc2c3cccc(c3c(c(c2cc1F)F)F)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1c(F)ccc(c1cc2)C(=O)[O-]']",3
hMOF-5016614,FC1Cc2c1c(C(=O)[O-])c(c(c2C(=O)[O-])F)F.[O-]C(=O)C#CC12C3C4(C2C2(C1C3(C42C#CC(=O)[O-])F)F)F.[O-]C(=O)c1cc(F)c(c2c1C(C2(F)F)(F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5016614,1.50952,3.18187,4.00928,5.57153,7.10145,[Zn][O]([Zn])([Zn])[Zn],"['FC1Cc2c1c(C(=O)[O-])c(c(c2C(=O)[O-])F)F', '[O-]C(=O)C#CC12C3C4(C2C2(C1C3(C42C#CC(=O)[O-])F)F)F', '[O-]C(=O)c1cc(F)c(c2c1C(C2(F)F)(F)F)C(=O)[O-]']",3
hMOF-5024418,Fc1c(ccc(c1F)C(=O)[O-])c1nnc(nn1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1c(F)cc2c(c1F)cc(c(c2F)C(=O)[O-])F.[O-]C(=O)c1cc2ccc(c(c2c(c1F)F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5024418,0.424689,1.36392,2.14357,4.43757,6.11862,[Zn][O]([Zn])([Zn])[Zn],"['Fc1c(ccc(c1F)C(=O)[O-])c1nnc(nn1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1c(F)cc2c(c1F)cc(c(c2F)C(=O)[O-])F', '[O-]C(=O)c1cc2ccc(c(c2c(c1F)F)F)C(=O)[O-]']",3
hMOF-5021235,OC(=C(C1=[C]C(=C(C(=C1)O)C(=O)[O-])O)O)c1ccc(c(c1)O)C(=O)[O-].[O-]C(=O)C1=CC=C([C]=C1)C=[C]c1ccc(c(c1O)O)C(=O)[O-].[O-]C(=O)C1=C[C]=C(C(=C1)O)C(=C(c1ccc(c(c1)O)C(=O)[O-])O)O.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5021235,0.320108,1.28402,2.17231,4.53348,6.11439,[Zn][O]([Zn])([Zn])[Zn],"['OC(=C(C1=[C]C(=C(C(=C1)O)C(=O)[O-])O)O)c1ccc(c(c1)O)C(=O)[O-]', '[O-]C(=O)C1=CC=C([C]=C1)C=[C]c1ccc(c(c1O)O)C(=O)[O-]', '[O-]C(=O)C1=C[C]=C(C(=C1)O)C(=C(c1ccc(c(c1)O)C(=O)[O-])O)O']",3
hMOF-5006018,ClC(=CC#CC(=O)[O-])C#CC(=O)[O-].ClC1=CC(=C([C]=C1C1=[C]C(=C(C=C1)C(=O)[O-])Cl)Cl)C(=O)[O-].ClC1=CC(=C[C]=C1C1=CC(=C(C=[C]1)C(=O)[O-])Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2,0.348238,1.42393,2.36438,3.99755,4.96361,[Zn][O]([Zn])([Zn])[Zn],"['ClC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'ClC1=CC(=C([C]=C1C1=[C]C(=C(C=C1)C(=O)[O-])Cl)Cl)C(=O)[O-]', 'ClC1=CC(=C[C]=C1C1=CC(=C(C=[C]1)C(=O)[O-])Cl)C(=O)[O-]']",3
hMOF-13785,[O-]C(=O)c1cc(O)c2c(c1)c1c(O)ccc(c1c(c2)O)C(=O)[O-].[O-]C(=O)c1cc(O)c2c(c1)c1cccc(c1cc2)C(=O)[O-].[O-]C(=O)c1ccc2c(c1O)c1cccc(c1cc2)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.35162,1.25069,2.13428,4.01306,5.66645,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)c1cc(O)c2c(c1)c1c(O)ccc(c1c(c2)O)C(=O)[O-]', '[O-]C(=O)c1cc(O)c2c(c1)c1cccc(c1cc2)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1O)c1cccc(c1cc2)C(=O)[O-]']",3
hMOF-5748,Fc1cc(ccc1c1c(F)cc(c(c1F)F)c1ccc(c(c1F)F)C(=O)[O-])C(=O)[O-].[O-]C(=O)C=CC=C(C(=O)[O-])F.[O-]C(=O)C=CC=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2,0.696071,2.24159,3.08634,4.50948,4.96088,[Zn][O]([Zn])([Zn])[Zn],"['Fc1cc(ccc1c1c(F)cc(c(c1F)F)c1ccc(c(c1F)F)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C=CC=C(C(=O)[O-])F', '[O-]C(=O)C=CC=CC(=O)[O-]']",3
hMOF-10271,FC1=C([C]=CC(=C1)C(=O)[O-])C1=[C]C=C(C(=C1)F)C(=O)[O-].Fc1cc(F)c2c(c1)c(cc(c2C(=O)[O-])F)C(=O)[O-].[O-]C(=O)c1ccc(cc1F)c1ccc(c(c1)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2,1.19668,2.24514,2.62751,3.36767,4.27743,[Zn][O]([Zn])([Zn])[Zn],"['FC1=C([C]=CC(=C1)C(=O)[O-])C1=[C]C=C(C(=C1)F)C(=O)[O-]', 'Fc1cc(F)c2c(c1)c(cc(c2C(=O)[O-])F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1F)c1ccc(c(c1)F)C(=O)[O-]']",3
hMOF-12178,[O-]C(=O)C=CC=C(C(=O)[O-])Br.[O-]C(=O)C=CC=[C]C(=O)[O-].[O-]C(=O)c1c2ccccc2c(c2c1cccc2Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.652976,1.64903,2.16208,3.19067,3.69551,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C=CC=C(C(=O)[O-])Br', '[O-]C(=O)C=CC=[C]C(=O)[O-]', '[O-]C(=O)c1c2ccccc2c(c2c1cccc2Br)C(=O)[O-]']",3
hMOF-5030340,FC1=CC(=C([C]=C1C1=CC=C(C=[C]1)C(=O)[O-])F)C(=O)[O-].[O-]C(=O)c1cc(F)c(cc1F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4c1c2c3c(F)c(F)c3c2c(c(c1F)F)C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-].[O-]C(=O)c1cc(F)c(cc1F)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4c1c2c3cc(F)c3c2c(cc1)C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5030340,0.435922,1.5209,2.27124,5.1163,10.729,[Zn][O]([Zn])([Zn])[Zn],"['FC1=CC(=C([C]=C1C1=CC=C(C=[C]1)C(=O)[O-])F)C(=O)[O-]', '[O-]C(=O)c1cc(F)c(cc1F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4c1c2c3c(F)c(F)c3c2c(c(c1F)F)C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-]', '[O-]C(=O)c1cc(F)c(cc1F)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4c1c2c3cc(F)c3c2c(cc1)C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-])F']",3
hMOF-13579,[O-]C(=O)C1=CC(=c2c(=[C]1)c1ccc(c(c1c(c2C)C)C(=O)[O-])C)C.[O-]C(=O)c1cc(C)c2c(c1)c(C)cc(c2C)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)cc(c(c2C)C(=O)[O-])C.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.403527,1.50024,2.53672,5.06298,7.11607,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C1=CC(=c2c(=[C]1)c1ccc(c(c1c(c2C)C)C(=O)[O-])C)C', '[O-]C(=O)c1cc(C)c2c(c1)c(C)cc(c2C)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)cc(c(c2C)C(=O)[O-])C']",3
hMOF-5031430,FO[C]1N(c2cc(F)c(cc2F)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2F)F)c2c3c1c(F)c(F)c1c3c(c(c2)F)C(=O)N(C1=O)c1ccc(c(c1F)F)C(=O)[O-].[O-]C(=O)C=C(C(=C(C(=O)[O-])F)F)F.[O-]C(=O)C=CC=[C]C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5031430,1.94897,3.71788,4.16695,5.50905,6.55596,[Zn][O]([Zn])([Zn])[Zn],"['FO[C]1N(c2cc(F)c(cc2F)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2F)F)c2c3c1c(F)c(F)c1c3c(c(c2)F)C(=O)N(C1=O)c1ccc(c(c1F)F)C(=O)[O-]', '[O-]C(=O)C=C(C(=C(C(=O)[O-])F)F)F', '[O-]C(=O)C=CC=[C]C(=O)[O-]']",3
hMOF-5018328,[O-]C(=O)C1=CC2=c3c(=[C]1)c(Cl)cc1c3c([C]=C2Cl)cc(c1)C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1Cl)cc(c4c(c(c3)C(=O)[O-])Cl)Cl.[O-]C(=O)C#CC12C3(Cl)C4C2(C2(C1(C3C42C#CC(=O)[O-])Cl)Cl)Cl.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.UNKNOWN.cat0;5018328,0.531411,1.41217,2.03257,3.07194,4.05421,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C1=CC2=c3c(=[C]1)c(Cl)cc1c3c([C]=C2Cl)cc(c1)C(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1Cl)cc(c4c(c(c3)C(=O)[O-])Cl)Cl', '[O-]C(=O)C#CC12C3(Cl)C4C2(C2(C1(C3C42C#CC(=O)[O-])Cl)Cl)Cl']",3
hMOF-5009261,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O][C]C12CC(c3ccccc3)C(C(C1)c1ccccc1)(CC2(C1=CC=CC=[C]1)C1=[C]C(CC=C1)c1ccccc1c1cc(ccc1C(=O)[O-])C(=O)[O-])C(=O)[O-].O.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.sql,0.366195,1.32281,2.01386,4.41908,8.01708,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)c1ccc(cc1)C(=O)[O-]', '[O][C]C12CC(c3ccccc3)C(C(C1)c1ccccc1)(CC2(C1=CC=CC=[C]1)C1=[C]C(CC=C1)c1ccccc1c1cc(ccc1C(=O)[O-])C(=O)[O-])C(=O)[O-]', 'O']",3
hMOF-5006987,ClC(=CC#CC(=O)[O-])C#CC(=O)[O-].Clc1cc(C(=O)[O-])c(cc1N=Nc1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-])Cl.[O-]C(=O)c1ccc(cc1Cl)N=Nc1cc(Cl)c(c(c1)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3,0.715143,2.11078,3.07057,4.6175,5.61537,[Zn][O]([Zn])([Zn])[Zn],"['ClC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'Clc1cc(C(=O)[O-])c(cc1N=Nc1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-])Cl', '[O-]C(=O)c1ccc(cc1Cl)N=Nc1cc(Cl)c(c(c1)Cl)C(=O)[O-]']",3
hMOF-13763,[O-]C(=O)C1=[C]c2c(C=C1Cl)c(Cl)c(c1c2cccc1C(=O)[O-])Cl.[O-]C(=O)c1cc(Cl)c2c(c1)c1c(Cl)cc(c(c1c(c2)Cl)C(=O)[O-])Cl.[O-]C(=O)c1cc(Cl)c2c(c1Cl)c1cccc(c1c(c2Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.506818,1.70275,2.38386,3.50812,3.98322,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C1=[C]c2c(C=C1Cl)c(Cl)c(c1c2cccc1C(=O)[O-])Cl', '[O-]C(=O)c1cc(Cl)c2c(c1)c1c(Cl)cc(c(c1c(c2)Cl)C(=O)[O-])Cl', '[O-]C(=O)c1cc(Cl)c2c(c1Cl)c1cccc(c1c(c2Cl)Cl)C(=O)[O-]']",3
hMOF-5010269,[O-]C(=O)C12CC(F)C(C(C1)(F)F)(C(C2F)F)C(=O)[O-].[O-]C(=O)c1cc(F)c2c(c1)c(F)cc(c2)C(=O)[O-].[O-]C(=O)c1cc(F)c2c(c1F)cc(c(c2F)C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,1.42736,3.11796,3.54223,5.06708,6.25188,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C12CC(F)C(C(C1)(F)F)(C(C2F)F)C(=O)[O-]', '[O-]C(=O)c1cc(F)c2c(c1)c(F)cc(c2)C(=O)[O-]', '[O-]C(=O)c1cc(F)c2c(c1F)cc(c(c2F)C(=O)[O-])F']",3
hMOF-5021191,FC(=Cc1ccc(cc1)C(=O)[O-])c1ccc(c(c1)F)C(=O)[O-].Fc1cc(F)c2c(c1)c(C(=O)[O-])c(cc2C(=O)[O-])F.Fc1ccc2c(c1)c(C(=O)[O-])c(cc2C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5021191,0.86835,2.20116,2.91423,5.42292,7.1426,[Zn][O]([Zn])([Zn])[Zn],"['FC(=Cc1ccc(cc1)C(=O)[O-])c1ccc(c(c1)F)C(=O)[O-]', 'Fc1cc(F)c2c(c1)c(C(=O)[O-])c(cc2C(=O)[O-])F', 'Fc1ccc2c(c1)c(C(=O)[O-])c(cc2C(=O)[O-])F']",3
hMOF-5022057,[O-]C(=O)C12C(F)C(F)C(C(C1F)(F)F)(C(C2F)(F)F)C(=O)[O-].[O-]C(=O)C12CCC(C(C1)F)(C(C2F)(F)F)C(=O)[O-].[O-]C(=O)C1=CC(=C([C]=C1)C=[C]c1cc(F)c(c(c1F)F)C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5022057,0.614472,1.15702,2.00224,3.17782,7.48289,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C12C(F)C(F)C(C(C1F)(F)F)(C(C2F)(F)F)C(=O)[O-]', '[O-]C(=O)C12CCC(C(C1)F)(C(C2F)(F)F)C(=O)[O-]', '[O-]C(=O)C1=CC(=C([C]=C1)C=[C]c1cc(F)c(c(c1F)F)C(=O)[O-])F']",3
hMOF-12092,FC(=C(C(=O)[O-])F)C(=O)[O-].FOC(=O)c1c2ccc(c(c2c(c2=CC=C([C]=c12)F)C(=O)[O-])F)F.[O-]C(=O)C=C(C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0,0.305032,0.955561,2.03531,5.21065,10.6968,[Zn][O]([Zn])([Zn])[Zn],"['FC(=C(C(=O)[O-])F)C(=O)[O-]', 'FOC(=O)c1c2ccc(c(c2c(c2=CC=C([C]=c12)F)C(=O)[O-])F)F', '[O-]C(=O)C=C(C(=O)[O-])F']",3
hMOF-5030586,[O-]C(=O)c1c(F)cc(c2c1C(F)C2(F)F)C(=O)[O-].[O-]C(=O)c1cc(F)c(c2c1C(F)C2(F)F)C(=O)[O-].[O-]C(=O)c1cc(F)c(c2c1C(F)C2F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5030586,2.68474,3.2758,3.43368,3.58463,3.75333,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)c1c(F)cc(c2c1C(F)C2(F)F)C(=O)[O-]', '[O-]C(=O)c1cc(F)c(c2c1C(F)C2(F)F)C(=O)[O-]', '[O-]C(=O)c1cc(F)c(c2c1C(F)C2F)C(=O)[O-]']",3
hMOF-5022069,[O-]C(=O)C12CC(F)C(C(C1)(F)F)(C(C2F)F)C(=O)[O-].[O-]C(=O)C12CCC(CC1)(C(C2)(F)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)[C]=CC1=C(F)C(=C(C=[C]1)C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5022069,1.20312,1.82532,2.17649,3.6906,5.22042,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C12CC(F)C(C(C1)(F)F)(C(C2F)F)C(=O)[O-]', '[O-]C(=O)C12CCC(CC1)(C(C2)(F)F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)[C]=CC1=C(F)C(=C(C=[C]1)C(=O)[O-])F']",3
hMOF-10157,COc1c(ccc2c1ccc(c2OC)C(=O)[O-])C(=O)[O-].COc1cc(C(=O)[O-])c(c2c1cc(cc2)C(=O)[O-])OC.COc1cc(C(=O)[O-])c(c2c1cc(cc2OC)C(=O)[O-])OC.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.537118,1.39099,2.191,4.72761,6.63879,[Zn][O]([Zn])([Zn])[Zn],"['COc1c(ccc2c1ccc(c2OC)C(=O)[O-])C(=O)[O-]', 'COc1cc(C(=O)[O-])c(c2c1cc(cc2)C(=O)[O-])OC', 'COc1cc(C(=O)[O-])c(c2c1cc(cc2OC)C(=O)[O-])OC']",3
hMOF-5020900,FC(=CC(=O)[O-])C(=CC(=O)[O-])F.FC(=Cc1ccc(cc1)C(=O)[O-])c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)C=CC=C(C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5020900,1.28126,2.35831,2.78049,3.88146,4.22194,[Zn][O]([Zn])([Zn])[Zn],"['FC(=CC(=O)[O-])C(=CC(=O)[O-])F', 'FC(=Cc1ccc(cc1)C(=O)[O-])c1c(F)c(F)c(c(c1F)F)C(=O)[O-]', '[O-]C(=O)C=CC=C(C(=O)[O-])F']",3
hMOF-12156,[O-]C(=O)C=CC(=O)[O-].[O-]C(=O)C=CC(=O)[O-].CCCOc1cc(OCCC)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(c(c1)OCCC)OCCC.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0,0.305459,1.2741,2.0156,4.3202,6.01588,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)C=CC(=O)[O-]', 'CCCOc1cc(OCCC)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(c(c1)OCCC)OCCC']",3
hMOF-5027711,[O-]C(=O)C=C(C(=O)[O-])F.[O-]C(=O)C=CC(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccc(cc1F)C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5027711,0.439064,1.67302,2.61965,4.97284,6.6964,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C=C(C(=O)[O-])F', '[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccc(cc1F)C(=O)[O-])F']",3
hMOF-5011906,Fc1cc(C(=O)[O-])c(cc1N=Nc1cc(F)c(c(c1F)F)C(=O)[O-])F.Fc1cc(ccc1N=Nc1ccc(cc1F)C(=O)[O-])C(=O)[O-].[O-]C(=O)C#CC12CCC(C(C1)F)(C(C2F)F)C#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3,0.607153,1.89592,2.84444,4.66378,5.84369,[Zn][O]([Zn])([Zn])[Zn],"['Fc1cc(C(=O)[O-])c(cc1N=Nc1cc(F)c(c(c1F)F)C(=O)[O-])F', 'Fc1cc(ccc1N=Nc1ccc(cc1F)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC12CCC(C(C1)F)(C(C2F)F)C#CC(=O)[O-]']",3
hMOF-5029320,FC1C(F)C2(CCC1(C#CC(=O)[O-])C(C2F)F)C#CC(=O)[O-].[O-]C(=O)C#CC12CC(F)C(C(C1)(F)F)(CC2F)C#CC(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1c(F)cc(cc1F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5029320,0.505284,1.73971,2.44852,4.45104,6.25298,[Zn][O]([Zn])([Zn])[Zn],"['FC1C(F)C2(CCC1(C#CC(=O)[O-])C(C2F)F)C#CC(=O)[O-]', '[O-]C(=O)C#CC12CC(F)C(C(C1)(F)F)(CC2F)C#CC(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1c(F)cc(cc1F)C(=O)[O-]']",3
hMOF-29,[O-]C(=O)c1cc(Cl)c(c(c1)Cl)C(=O)[O-].[O-]C(=O)c1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-].[O-]C(=O)c1ccc(c(c1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.514116,1.84083,2.48712,3.62997,4.33308,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)c1cc(Cl)c(c(c1)Cl)C(=O)[O-]', '[O-]C(=O)c1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1Cl)Cl)C(=O)[O-]']",3
hMOF-5016204,[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])Cl)Cl)Cl.[O-]C(=O)c1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-].[O-]C(=O)c1ccc(c(c1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5016204,0.26921,1.10955,2.00204,4.95626,6.6561,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])Cl)Cl)Cl', '[O-]C(=O)c1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1Cl)Cl)C(=O)[O-]']",3
hMOF-5017898,[O-]C(=O)C#CC12C3(F)C4C2(C2(C1(C3C42C#CC(=O)[O-])F)F)F.[O-]C(=O)c1cc2c(F)c(F)c(c(c2c(c1F)F)F)C(=O)[O-].[O-]C(=O)c1ccc2c(c1F)cc(c(c2F)C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5017898,0.237291,1.20332,2.09354,6.93555,12.2105,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C#CC12C3(F)C4C2(C2(C1(C3C42C#CC(=O)[O-])F)F)F', '[O-]C(=O)c1cc2c(F)c(F)c(c(c2c(c1F)F)F)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1F)cc(c(c2F)C(=O)[O-])F']",3
hMOF-5031299,NC(=C(C(=O)[O-])N)C(=O)[O-].[O-]C(=O)C=CC(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1c(N)cc(c(c1N)N)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5031299,0.471282,1.88751,2.72933,5.37116,6.84481,[Zn][O]([Zn])([Zn])[Zn],"['NC(=C(C(=O)[O-])N)C(=O)[O-]', '[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1c(N)cc(c(c1N)N)C(=O)[O-]']",3
hMOF-5023700,Fc1c(N=Nc2ccc(c(c2)F)C(=O)[O-])c(F)c(c(c1F)C(=O)[O-])F.[O-]C(=O)c1ccc(cc1F)N=Nc1c(F)cc(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1F)c1nnc(nn1)c1ccc(c(c1)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5023700,0.45014,1.55928,2.50261,5.4825,7.86621,[Zn][O]([Zn])([Zn])[Zn],"['Fc1c(N=Nc2ccc(c(c2)F)C(=O)[O-])c(F)c(c(c1F)C(=O)[O-])F', '[O-]C(=O)c1ccc(cc1F)N=Nc1c(F)cc(c(c1F)F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1F)c1nnc(nn1)c1ccc(c(c1)F)C(=O)[O-]']",3
hMOF-5013472,[O-]C(=O)C#CC12CC(F)(F)C(C(C1F)(F)F)(C(C2(F)F)F)C#CC(=O)[O-].[O-]C(=O)C#CC12CC(F)C(C(C1F)(F)F)(C(C2(F)F)(F)F)C#CC(=O)[O-].[O-]C(=O)C#CC12CCC(C(C1)F)(C(C2(F)F)(F)F)C#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5013472,0.303296,1.14,2.41022,4.76143,6.42758,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C#CC12CC(F)(F)C(C(C1F)(F)F)(C(C2(F)F)F)C#CC(=O)[O-]', '[O-]C(=O)C#CC12CC(F)C(C(C1F)(F)F)(C(C2(F)F)(F)F)C#CC(=O)[O-]', '[O-]C(=O)C#CC12CCC(C(C1)F)(C(C2(F)F)(F)F)C#CC(=O)[O-]']",3
